Unavailability of products,V PB ich ani nedostali na predajni pri Tescu... Zajtra pôjdem do mesta a budem zvedavá....,0,0.2762,48512,0,
Interaction,Reno Paloncy  tomu ver bude krasnunka 😍,0,0.7303,46647,0,
Neutral,"Dobrý deň, Stanislava, ďakujeme za váš tip :) Naše predajne ponúkajú široký výber oblečenia pre chlapcov a nájdete u nás aj mnoho pohodlných kúskov na šantenie doma či von :) Pekný deň, tím PEPCO",1,0.8959,46560,1,
Offer of products,Ved ja viem ale tie legíny časom by som uvítala :),1,0.7339,46560,0,
Offer of products,skor Miri pre chlvapcov strasne malo im aj chodi co mi povedali predavacky :-/,2,0.2344,46605,0,
Absent of e-shop,Zuzka Pastorkova  jj presne to máš pravdu moja,0,0.4837,46605,0,
Offer of products,Mirka Hrúzová ono aj ked dojde tak malo z danych cisel :-/ tiez mam problem.zohnat na drobcov ale hoc kde,2,0.168,46605,0,
Absent of e-shop,"Škoda že nemáte zavedený online shop 🤔, neuvažujete o takej možnosti?Isto by sa veľa ľuďom takáto možnosť páčila 🙂nakoľko v deň začiatku akcií než prídem do pepca sú čísla ktoré deťom kupujem už vypredané 😂",23,0.1023,46605,0,
Neutral,"Dobrý deň, Veronika Chorvatova, pozrite si na našej stránke http://pepco.sk/ náš nový leták, veríme, že v ňom nájdete pekné vecičky aj vo veľkosti 104 :) Pekný deň, tím PEPCO",0,0.8848,46605,1,
Offer of products,"Nechápem ako ju môžete doporučiť na nový leták keď jasne su v ňom veľkosti maximálne 98 a preto pani napísala taký komentár, žeby uvítala takéto pekné vecicky aj vo veľkosti 104 a vy bum odporucite ju na novy letak...",4,0.4005,46605,0,
Interaction,😍,0,0.6929,46605,0,
Interaction,To uz jes,0,0.2879,46605,0,
Interaction,Monika Horňáková nexnam,0,0.3827,46605,0,
Interaction,Marcelka Nancy Horňáková aha,1,0.3827,46605,0,
Interaction,Lenka Péti Pethoova ake zlate😉 len sa este dostat do obchodu,1,0.6123,46605,0,
Interaction,"Veronika Frniaková neboj sa, ved krstna pojde na nakup ❤👶",1,0.2868,46605,0,
Interaction,"Lenka Péti Pethoova ty hlavne prid domov, to je pre nu najlepsi darcek☺️",0,0.7713,46605,0,
Interaction,Dufam ze leginky a tričko sa nam ujdu pre princeznu,0,0.4849,46605,0,
Interaction,Aj ja snad sa nam ujdu😊,0,0.8045,46605,0,
Interaction,"",0,0.3827,46605,0,
Neutral,"Dobrý deň, Vladimíra Dandašová, produkty sú z ponuky, ktorá je platná od zajtra :) Pekný deň, tím PEPCO",0,0.8953,46605,1,
Interaction,"",1,0.3827,46626,0,
Product,Mam ich dnes kupene su top,0,0.7675,46647,0,
Interaction,Jeej krásne ❤️,0,0.8783,46647,0,
Interaction,"Dobrý deň, Dominika, sme veľmi radi, že poslúžila pri takejto dôležitej príležitosti! :) Pekný deň, tím PEPCO",0,0.8782,46581,1,
Neutral,Hodili by sa lúčne kvety 🙂ale aj minikarafiaty,3,0.3208,46581,0,
Interaction,"Teraz budú parádne črepníku,21.2 sa chystám .",0,0.4629,46581,0,
Interaction,Aj svietniky aj vázy budú zdobiť náš svadobný deň :),4,0.6359,46581,0,
Interaction,Narcisy,1,0.3827,46581,0,
Interaction,Frezie,1,0.3827,46581,0,
Price,Mám tu za 0.49€ a je super 👍 v nej mám vetvičku japonskej čerešne a ukáže to luxusne,0,0.9508,46581,0,
Neutral,"Dobrý deň, Timea Timuška Tibor, tovar sa nedá objednať, budeme sa tešiť na Vašu návštevu v niektorej z našich predajní 🙂 Pekný deň, tím PEPCO",0,0.618,46605,1,
Interaction,Marcelka Nancy Horňáková,1,0.3827,46605,0,
Interaction,Vero Nika  prvý krát sa tam chystám :),1,0.8976,46605,0,
Interaction,Veronika Frniaková laskonka bude mat zas 🐭🐭🐭 novinky v satniku 😊😆,3,0.8453,46605,0,
Neutral,Odkedy platí akcia ďakujem,0,0.0863,46605,0,
Interaction,Ráno utekáme hned😆,1,0.5379,46605,0,
Interaction,Niki Nikuška  😍😍,1,0.6929,46605,0,
Interaction,Gitty Sankova,2,0.3827,46605,0,
Offer of products,Prosím vás nejaké takéto pekne veci od veľkosti 104?poslednou dobou nič normálne pre dievčatko veľkosť 104.vsetky krásne vecičky len male,3,0.9612,46605,0,
Interaction,Nikolka Belková - kedy nabehneš? :-D,0,0.4389,46605,0,
Absent of e-shop,Neda sa objednat,0,0.2616,46605,0,
Neutral,"Dobrý deň, Mirka Hrúzová, ďakujeme za Váš komentár. O zavedení online shopu teraz neuvažujeme. Sústredíme sa na budovanie siete našich predajní, aby sme vám, našim zákazníkom, mohli byť čo najbližšie :) Mrzí nás, že nie vždy nájdete veci v potrebných veľkostiach. Naše predajne však priebežne zásobujeme a tak je možné, že produkty a veľkosti, ktoré potrebujete, budú ešte opätovne dodané :) Pekný deň, tím PEPCO",1,0.6426,46605,1,
Neutral,"Dobrý deň, Zuzana, naša ponuka doplnkov a pomocníkov do domácnosti sa neustále obmieňa :) Každá predajňa je zásobená trošku iným tovarom a tak vám na vašu otázku nevieme odpovedať. Navštívte prosím niektorú z našich predajní  vo vašom okolí. Pekný deň, tím PEPCO",0,0.7316,46626,1,
Neutral,Treba sa pozrieť......,0,0.4005,46626,0,
Neutral,"Dobrý deň, Andrejka, máte pravdu, v aktuálnom letáku sú vecičky skôr pre menšie deti, avšak v predajni nájdete aj iný tovar pre staršie deti. Naša ponuka sa neustále obmieňa, preto veríme, že v ďalších letákoch nájdete určite aj niečo pre staršie deti 🙂 pekný deň, tím PEPCO",0,0.5,46605,1,
Offer of products,A nielen len to väčšie čísla pre chlapcov nemajú len malé to.je tiež škoda mam trojročneho ale kupujem mu 108-110 a nikdy nič nemajú škoda no,0,0.1053,46605,0,
Absent of e-shop,"Ak nebude e-shop, tak poprosim obchod v Gelnici, alebo aspon niekde blizsie ako 30-40 km :)",1,0.7434,46605,0,
Absent of e-shop,"Dobrý deň, Zuzka, neustále otvárame nové predajne po celom Slovensku. Dúfame, že v krátkej dobe budeme môcť oslavovať nové otvorenie PEPCO aj vo Vašom okolí. Pekný deň, tím PEPCO",1,0.3274,46605,1,
Interaction,"Už sme boli mame nakúpené, veci sú krásne, lacné👍👌😍",0,0.988,46605,0,
Neutral,"Dobrý deň, Klara, neváhajte nás navštíviť čím skôr! Pekný deň, tím PEPCO",0,0.3818,46605,1,
Neutral,PEPCO Slovensko  no dufam ze nebudem sklamana materialom,0,0.2925,46605,0,
Neutral,"Dobrý deň, Klara, v našej ponuke nájdete tovar rôzneho materiálu, veríme, že si niečo vyberiete 🙂 Pekný deň, tím PEPCO",0,0.6127,46605,1,
Interaction,Daniela Blahová zajtra 😄😄😄😄😄😄😄😄😄😄😄,0,0.374,46605,0,
Neutral,"Dobrý deň, určite nás navštívte! Budeme sa na vás tešiť! Pekný deň, tím PEPCO",1,0.7229,46605,1,
Interaction,PEPCO Slovensko určite Vás navštívime 😉👍 leták je v platnosti od štvrtka? Či od piatku? 😉 Ďakujem...,0,0.417,46605,0,
Neutral,"Dobrý deň, Nikolka, po novom vždy od štvrtka :) Pekný deň, tím PEPCO",1,0.8637,46605,1,
Interaction,PEPCO Slovensko ďakujem 😍,0,0.7634,46605,0,
Neutral,"Dobrý deň, tento tovar je z aktuálneho letáku platného od dnes do vypredania zásob 🙂 Pekný deň, tím PEPCO",2,0.1857,46605,1,
Interaction,PEPCO Slovensko uz sme ju kúpili 😉,0,0.4186,46605,0,
Product,Jej mi už máme tričko pre nasho Viliama,1,0.3827,46605,0,
Interaction,Lenka Šebo😍😍😍,0,0.6929,46647,0,
Interaction,Diana Parizova aha,0,0.3827,46647,0,
Neutral,Ano trička som aj ja kúpila :) tie nám pasuju aj 92. Aj tepláčiky maju krásne,0,0.9751,46647,0,
Interaction,Simona Kočišková,0,0.3827,46647,0,
Interaction,Uz su doma su nadherne aj leginky aj tricka 😉skoda ze ste nemali tricka a leginy az do 116 hlavne tym tetickam v skolkarskom veju sa pacia minie a micky teraz starsia dcerka bude na maladsiu ziarlit 😏,0,0.8291,46647,0,
Neutral,"Dobrý deň, Kristýna. Tovar v PEPCO sa neustále obmieňa a dopĺňa, preto dočasne môže byť v niektorej predajni chlačenských vecí menej, no určite čoskoro sa ponuka rozšíri 😉 Ďakujeme za porozumenie a prajeme pekný deň. Tím PEPCO",2,0.7505,46647,1,
Product,Už sme kupili 😋,0,0.4273,46647,0,
Interaction,"",0,0.3827,46647,0,
Interaction,Tie su krasne pojdem pozret a mozna aj kupim,0,0.8618,46647,0,
Product,Pojdem kupit vnuckam mojim laskam,0,0.506,46647,0,
Interaction,Pre našu krpatu vsetko❤️❤️,0,0.3827,46647,0,
Interaction,Lucia Strukova najkrajsiaa🥰🥰🥰,0,0.3827,46647,0,
Interaction,Lucia Strukova tiesni bohove,0,0.3827,46647,0,
Interaction,Maria Žáková  zajtra tam letim 😂,1,0.2685,46647,0,
Product,Aj my všetko nakúpené 😍👌👍,1,0.921,46647,0,
Product,Uz sme tiez boli kupit 😁😁,0,0.4259,46647,0,
Interaction,Reno zajtra ideme 😍😍,0,0.6668,46647,0,
Offer of products,Deňa Len Dena tak tak aj Zvolen bieda chlapčenské veci,0,0.4183,46647,0,
Offer of products,V Prešove detto 😒,0,0.3447,46647,0,
Interaction,Micha Ella 😍,1,0.6929,46647,0,
Interaction,Krásne škoda ze len do 92 nam body treba uz 98,1,0.664,46647,0,
Interaction,Vierka Helemiková ja by brala len škoda že teraz nejdem do pp 😊😊,0,0.5553,46647,0,
Product,Uz sme kupili😁su naozaj krasne,1,0.8476,46647,0,
Product,"Uz mame doma, bodycka, polodupky, tricka aj leginky :D",2,0.3664,46647,0,
Interaction,Diduška Zlúkyová to anko😍,1,0.6929,46647,0,
Neutral,"Martina Balážová  myslim, ze su, ci ?",0,0.1957,46647,0,
Neutral,Nie niesu su len do veľkosti 92 ;),0,0.6266,46647,0,
Neutral,"Ale tričká sú do 98, my sme včera kúpili tiež Minnie a sú krásne :)",0,0.9791,46647,0,
Neutral,Monika Voržáčková Zedníková maju vsetko aj 98,0,0.3827,46647,0,
Neutral,Adriána Kreškóci Verešová tie body nemaju 98. Mate aj v popise ze su len po 92,0,0.3726,46647,0,
Interaction,PEPCO Slovensko dakujem budem sa tesit😊,1,0.9162,46647,0,
Interaction,Som naozaj rada ze je pepko ze mozeme zakupit oblecenie masim blyzkym za take ceny som rada ze mozeme kupit nove veci za priatelske ceny aj pre nas socialne slabsich rodin,5,0.6793,46647,0,
Interaction,Vierka Helemiková 😍😍😍,1,0.6929,46647,0,
Interaction,Maria niečo pre teba ☺️😃,1,0.8228,46647,0,
Offer of products,Véd v Poprade je tých veci malo pre chlapcov od začiatku. Všetko len dievčenské a chlapčenské pomaly vôbec a keď už tak určite nie také ako pre dievcata,18,0.2676,46647,0,
Interaction,"Dobrý deň, Petra :) Pre škôlkárov máme tiež mnoho krásnych vecí a veríme, že aj v týchto veľkostiach čoskoro nájdete vzory s Minnie 😉 Prajeme pekný deň. Tím PEPCO",3,0.9947,46647,1,
Offer of products,Aj čadca nič moc čo sa chlapcov týka....,1,0.4843,46647,0,
Product,"Uz mame nakupenu paradnu vybavu 😂🙈 priznavam, som pepco maniak 😂💜💙💚💛❤",11,0.3046,46647,0,
Offer of products,Skoda ze niesu 98 :/ 92 su nám malé 😐,6,0.109,46647,0,
Offer of products,A pre chlapcov mate iba jeden regál. 🤔👎,22,0.205,46647,0,
Product,Uz mame kupene nachystane pre nasu Tamarku aj bodyčka aj overaly aj polodupky su krasne😘,0,0.8986,46647,0,
Interaction,Lucia Strukova dobreeeeeeeee,0,0.3827,46647,0,
Interaction,Lucia Strukova ja radšej ne 😂😂😂,0,0.1951,46647,0,
Offer of products,V Galante detto. 😢,0,0.3574,46647,0,
Interaction,"",0,0.3827,46647,0,
Offer of products,Kristýna Miľová presne pre chlapcov je málo a hlavne od čisla 68 :-/,1,0.1676,46647,0,
Interaction,Veronika Dubravická my nie sme na mickey mouse 😂,0,0.3087,46647,0,
Offer of products,Eva Kollerová minule som bola v pepcu malému kúpiť pyžamka. Neuveriteľné až z 3och variant som mala na výber. Ale pre dievčatá tam bol čisto vyhradený regál len s pyzamkamy 👎😤,0,0.2269,46647,0,
Interaction,Lenka Šebo  nevadí ale je to pekné😃chceš povedať že nie,0,0.8017,46647,0,
Neutral,"Tak potom asi nieco po 92 a nieco po 98, lebo nalr body som kupila 92, tricka 92 aj 98, mikinu 98, leginy 92 a mali aj 98. Vsetko minnie.",0,0.5,46647,0,
Product,Tie musíme mat,0,0.3827,46647,0,
Neutral,Ano aj mickey mali 98 tricka aj tepláčiky tie som kúpila. Ale body len 92 mickey,0,0.4277,46647,0,
Product,Lucinečka Leona Kukučová  :)  uz ich ma malinka Lucka kupene 🤗😍,0,0.9388,46647,0,
Product,Už máme doma 😉,0,0.4532,46647,0,
Product,Máme už doma 💟💟,0,0.4867,46647,0,
Offer of products,V leviciach je malo chlapčenskych veci chcela som pyžamka pre maleho a mala som na vyber len dve a aj to bolo jeho čislo len jedno pyžamko body a mikiny nehnevajte sa na mna ale pre dievča mini a krasne farby a pre chlapca volaky čudny mackovia a dinosaure a farby hrozne a je to tak uz dobre dva roky žiadne vymienanie tovaru že by bolo viac chlapčenskych,6,0.6226,46647,0,
Offer of products,"Mam taky pocit, že to je asi všade tento problém. A nieje to len chvíľkové.",3,0.1708,46647,0,
Interaction,Aha,0,0.3827,46647,0,
Offer of products,V Martine detto...pre dievcatka vyber uzasny a pre chlapcov malinko...je to nefer...,6,0.543,46647,0,
Product,My mame tričká a legíny lebo bodinka sú už malé našej princeznej naozaj krásne😊🤩,0,0.9232,46647,0,
Product,Aj my mame kupene 😊,0,0.656,46647,0,
Interaction,Martina Maťka Matìk ružové 😁,0,0.3827,46647,0,
Product,Ja milujem nakupy v pepcu hlavne pre najmensie disney...kolkokrat su vo vypredajoch za minimalnu cenu...my tu v bn mame dost chlapčenskeho,0,0.4523,46647,0,
Offer of products,"Alexandra Klongová ale ja mam taky pocit, že je to v každom obchode kam prídem. Pre dievčatá kopu veci a pre chlapcov jeden regál. 😤",7,0.307,46647,0,
Offer of products,V každej predajni je menej chlapčenských veci ako dievčenských! Tu nejde o o menu tovaru....!!,2,0.1546,46647,0,
Interaction,"",1,0.3827,46626,0,
Offer of products,V leviciach je malo chlapčenskych veci chcela som pyžamka pre maleho a mala som na vyber len dve a aj to bolo jeho čislo len jedno pyžamko body a mikiny nehnevajte sa na mna ale pre dievča mini a krasne farby a pre chlapca volaky čudny mackovia a dinosaure a farby hrozne a je to tak uz dobre dva roky žiadne vymienanie tovaru že by bolo viac chlapčenskych,3,0.6226,46647,0,
Product,"Set superman, batman a mickey mouse ❤️❤️❤️👏👏👌👌👌",0,0.559,46647,0,
Product,Už máme kúpené 😍,1,0.6929,46752,0,
Product,Krásne,0,0.8249,46647,0,
Interaction,Lucia Nitranova aha Luci 😍,0,0.6929,46647,0,
Offer of products,Aj Banská Bystrica a aj Brezno pepco pre chlapcov slabý výber..😭. Pre dievčatá je výber taky ze neviete čo skôr vybrať,0,0.2815,46647,0,
Neutral,Tin Ka už sú s kratkym rukávom 😂😂😂😂😘,0,0.4139,46647,0,
Offer of products,"Škoda že všetky vecičky sú len Mickey mouse alebo Minnie, a niesú aj iné obrázky",1,0.3184,46647,0,
Neutral,Ja som kupila velkost 98,0,0.4259,46647,0,
Product,"My sme dcerke tiez doplnili satnik 😉 krasne motivy ci na trickach ci leginkach...ale v PEPCO sme stale spokojni, len tak dalej 👍",0,0.9961,46647,0,
Product,Krasne,0,0.8249,46647,0,
Offer of products,"No u nas naopak,chcela som pre moje baby rovnake obkecenie,minnie veci cukrikove,az velmi ruzove,kupila som nakoniec babam mickey vecicky v cervenej farbe,nebolo by zle kombinovat aj pre dievcata mickey vecicky",0,0.8727,46647,0,
Product,DIevcenske su top vybrat sa da vzdy skvele,0,0.7721,46647,0,
Neutral,"Lucia Števková u mňa je ešte zima,ani jar nebola...v lete budú ešte body s krátkym rukavom, či už teraz treba nakúpiť? Dilema 🤔",1,0.3319,46647,0,
Interaction,Neda sa tam ist a odist na prazdno vzdy musim nieco kupit 👌👏,2,0.4513,46731,0,
Neutral,Ahojte ženy ak máte radi humor a nemoralizujete pridajte sa k nám do skupiny čisto ženskej    https://www.facebook.com/groups/401207334030790/,0,0.4359,46752,0,
Interaction,V nedelu som neodolala,5,0.3827,46752,0,
Neutral,Ivana Sílešová kuk,1,0.3827,46752,0,
Offer of products,Presne aj v Ružomberku dievčenské pol obchodu a chlapci ani polovica s toho....,2,0.6078,46647,0,
Offer of products,Áno v Ružomberku tiež malo 😥🤔,1,0.3827,46647,0,
Product,Kupene a su nadherne❤️😊🌺,5,0.8373,46647,0,
Interaction,Majka Sarah ja tiež !!! :),0,0.841,46731,0,
Interaction,"",1,0.3827,46731,0,
Interaction,Zbožňujem pepco,5,0.5544,46731,0,
Product,Momentálne je teraz najkrajšía kolekcia detského oblečka v Pepcu :),16,0.9207,46752,0,
Offer of products,"Neskutocne krasne,skoda ze len do 80.",9,0.7599,46752,0,
Offer of products,Škoda že neje veľkosť 92-98,3,0.2215,46752,0,
Product,Sandra Kiššová aha jaka pekná supravicka 😍,2,0.793,46752,0,
Neutral,Bola som tento týždeň a majú kopec iných krásnych veci nieje všetko len Mickey treba si ísť len vybrať ja osobne zbožňujem veci z pepca 😉,4,0.9072,46752,0,
Offer of products,Janka Certica Hegyiova škoda že len do 80,0,0.292,46752,0,
Interaction,Dominika Pipi Bodnárová krasneeeee ❤️❤️ale Sandikinu veľkosť nemajuu😞,0,0.406,46752,0,
Interaction,Miška Kočanová pozriiii 😍,1,0.6929,46752,0,
Interaction,Sandra Kiššová hej pozerám že len do 80ky su 😣,0,0.0879,46752,0,
Neutral,"Dobrý deň, Niky. Ponuka je práve aktuálna ☺️😉 Náš leták začal 21.2. a  platí do 6.3., alebo do vypredania zásob. Prajeme pekný deň. Tím PEPCO",0,0.5811,46752,1,
Interaction,En mar vetem a janyomnak ijet😇☺,0,0.6784,46752,0,
Neutral,"Dobrý deň, Romanka. Je nám ľúto, že sa Vám nepáči aktuálna ponuka 😢 V PEPCO však máme veľa iných krásnych vecí s iným motívom 😉 Veríme, že niečo pekné nájdete aj Vy :) Tím PEPCO",2,0.9669,46752,1,
Product,"Krásne, ale škoda že nie sú s dlhým rukávom, my takéto krátke body nosíme až v lete 🙂",2,0.8974,46752,0,
Neutral,"Dobrý deň, Ewka. Nové predajne majú svoju špeciálnu ponuku, preto tam veci z aktuálneho letáku nenájdete. Ďakujeme za porozumenie a prajeme pekný deň. Tím PEPCO",0,0.5,46752,1,
Neutral,Je to od dnes alebo od kedy?,0,0.4612,46752,0,
Neutral,"V ZOC MAX Skalica na predajni ešte majú viacero kusov, kto by zháňal a bol z okolia.",1,0.3152,46752,0,
Offer of products,Škoda že sú tak malé nám by sa hodili 92,3,0.194,46752,0,
Offer of products,To ozaj všetko musí byť mickey mouse? 😑 Vôbec sa mi nepáčia veci s takou potlačou,2,0.1984,46752,0,
Neutral,Budu dostupne aj zajtra v novo otvorenej predajni Max Trnava?,1,0.1761,46752,0,
Product,Lenka Kozlovská asi to navštívim :),1,0.7242,46752,0,
Product,Zuzana Sue Bartková bež moja my máme nové body Mickey...:) a pre dievčatka krásne súpravy aj body môžeš ísť omrknut :),2,0.9728,46752,0,
Product,Su nádherné ♡♡♡,9,0.7182,46752,0,
Product,Najkrajšie je ked tam je mickey 💙💙💙 mame chlapčeka a sme dosť často v pepcu a ešte sa nestalo že by sme niečo nekupili💙💙 ja ked idem do pepca a vidim mickey vsetko co je podobne berem 💙💙💙 teraz su tam najkrajšie vecičky 💙💙💙💙💙💙,1,0.5696,46752,0,
Neutral,Už sú v obchodoch. Kúpili sme.,2,0.3707,46752,0,
Neutral,Štefi Kovačovičová Bartošová  od kedy to maju neviete?,0,0.4619,46752,0,
Neutral,Od 21.2 do 6.3 alebo do vypredania zásob,0,0.3265,46752,0,
Interaction,Lubina Horváthová,0,0.3827,46752,0,
Neutral,"Dobrý deň, Nikoleta. Tovar v PEPCO sa neustále obmieňa a dopĺňa, preto veríme, že podobné veci prídu aj pre väčšie detičky ☺️ Prajeme pekný deň. Tím PEPCO",0,0.8627,46752,1,
Interaction,PEPCO Slovensko aj my tuzime po vacsich 😍😍😍,0,0.5931,46752,0,
Neutral,"Dobrý deň, Lubka. Pre väčšie deti tiež v PEPCO nájdete veľa krásnych vecí ☺️ Príďte sa pozrieť, veríme, že si vyberiete :) Tím PEPCO",1,0.9916,46752,1,
Product,"Su krasne,vcera sme kupili aj mi a este vela inich krasnich veci",0,0.8811,46752,0,
Product,My už máme súpravičku doma od minulého týždňa ☺ v SE mali,1,0.6625,46752,0,
Interaction,Alexandra Bartokova nezd...nemmentek?,0,0.3827,46752,0,
Neutral,"Dobrý deň ☺️ Áno, zajtra otvoríme novú predajňu v Trnave 🥳 Tešíme sa na Vašu návštevu :) Tím PEPCO",2,0.9313,46752,1,
Product,Tiež už máme súpravu doma :),1,0.871,46752,0,
Neutral,Detto 😂,1,0.2732,46731,0,
Neutral,"",0,0.3827,46731,1,
Neutral,"Dobrý deň, dámy :) Sme veľmi radi, že sa vám v PEPCO páči, a že vám naša ponuka tovaru robí radosť ❤️ Ďakujeme za vašu pozitívnu spätnú väzbu 💖 Tím PEPCO",1,0.9591,46731,1,
Interaction,"",1,0.3827,46731,0,
Interaction,Monika Horňáková 😍😍,1,0.6929,46752,0,
Interaction,"",1,0.3827,46731,0,
Neutral,Už su dostuplne v obchode? Od kedy?,0,0.4046,46752,0,
Offer of products,Väčšie nebudú?,0,0.2775,46752,0,
Offer of products,Vacsie kusy prosim take 92 nebudete mat dakujem,0,0.515,46752,0,
Offer of products,Krasne nebudu aj vacsie?,0,0.7435,46752,0,
Offer of products,Len do 80 cm budú? :/,0,0.2027,46752,0,
Neutral,Od kedy?,0,0.4612,46752,0,
Neutral,Dobrý deň. Bude od zajtra otvorené Pepco v OC Max Trnava?,0,0.2394,46752,0,
Neutral,"Dobrý deň, Lucia :) Ponuka je práve aktuálna 😉 Príďte sa pozrieť do PEPCO a veríme, že niečo pekné vyberiete ☺️ Táto ponuka síce začala už 21.1., no neustále dopĺňame zásoby aj iného krásneho tovaru :) Tím PEPCO",0,0.9975,46752,1,
Interaction,Marcelka Nancy Horňáková veľkosť mala pre Melaniu,0,0.3812,46752,0,
Neutral,"Je to prosím vás čistá, 100 % bavlna? Lebo keď som to držala v ruke, nemala som ten pocit, ale priznám sa, že som to neodkontrolovala..",3,0.776,46781,0,
Interaction,Monika Horňáková jaajj hej??,0,0.2108,46752,0,
Interaction,Hej,0,0.2108,46752,0,
Neutral,Táto a velkosť,1,0.3812,46752,0,
Interaction,Najkrajšie a najlacnejšie veci su v Pepcu,0,0.6276,46752,0,
Product,"Krasna je,mame ju doma😍😍",1,0.9422,46752,0,
Neutral,Od kedy sú v akcii,0,0.3246,46752,0,
Interaction,Oli Molnárová táto... 😊😇,0,0.656,46752,0,
Offer of products,"V pepcu sú krásne veci len my mame hlavu v smútku pretože do velkosti 92 sú úžasne veci pre drobcov, ale od 98 už naozaj malinko na vyber... 😕😕😕",7,0.9411,46752,0,
Unavailability of products,Dnes sme boli v pepcu v Leviciach a tam sme sa pytala predavacky súpravy vôbec nedostali prečo??,0,0.1607,46752,0,
Interaction,"Ada ešte niečo zostane aj v zm pre mojho malého, malú  a maleho synovca 😍",1,0.7078,46752,0,
Offer of products,presne tak ak vôbec niečo 😕😕😕,1,0.344,46752,0,
Offer of products,"Suhlasim, od 98 vyssie je to des a pre starsie deti ani nehovorim 👎",0,0.3305,46752,0,
Offer of products,Lin Lin  no proste nič moc tam nie je 😕,0,0.1962,46752,0,
Neutral,"Dobrý deň, dámy. Predajne PEPCO sú zásobované každý druhý deň a aktuálne sa predajne zapĺňajú jarným tovarom, preto veríme, že aj pre vaše detičky nájdete veľa krásnych vecí ☺️😉 Tím PEPCO",0,0.652,46752,1,
Interaction,"",0,0.3827,46752,1,
Neutral,"Dobrý deň, Monika :) Súprava z obrázka je dostupná do veľkosti 80, no v PEPCO určite nájdete veľa krásnych vecí aj vo veľkosti 92 ☺️ Príďte sa pozrieť do predajne, veríme, že si vyberiete :) Prajeme pekný deň. Tím PEPCO",0,0.9975,46752,1,
Offer of products,"Prečo furt len pre dojčatá a babetka máte oblečenie??? Máme aj školopovinné deti... Každý deň treba niečo iné obliecť,treba dať akcie na tepláky legíny...😉😉😉😉",1,0.0903,46752,0,
Product,Aj tieto máme z pepca su krásne,0,0.8249,46752,0,
Neutral,"Dobrý deň, Nikola :) Konkrétne táto súprava je dostupná len do veľkosti 80, no v PEPCO nájdete mnoho krásnych vecí vo väčších veľkostiach 😉 Prajeme pekný deň. Tím PEPCO",0,0.9689,46752,1,
Neutral,"Dobrý deň, Veronika. Práve táto súprava je dostupná len do veľkosti 80, no v PEPCO nájdete množstvo krásnych vecí aj pre väčšie deti, príďte sa pozrieť :) Prajeme pekný deň. Tím PEPCO",0,0.9927,46752,1,
Neutral,Dakujem Vam za odpoved. Joj skoda je velmi krasna. Ano viem chodime k vam casto mate krasne vecicky a skoro vsetko len u vas kupujeme sme spokojni aj s vecickami aj s cenami. Prideme urcite cez vikend😊,0,0.9991,46752,0,
Interaction,Jeeeeej to sa bude nakupovať síce nie hneď ale až neskôr 😍😍,1,0.7057,46752,0,
Offer of products,92?,0,0.3827,46752,0,
Neutral,"tak dnes som bola v novootvorenom v TT dámy a odchádzala som s plnú veľkú igelitku a boli aj vecičky s veľkosťou 98, čo som bola veľmi milo prekvapená, AAALE, aj tak sme kúpili 92 alebo 92/98 , pretože 98 bolo strašne veľké aj mikinky aj tepláčky a to máme drobca veľkého a dlhého, bola som max.spokojná čo sme všetko pokúpili od topánočiek cez bundičku až po mikinky, tepláčky a tričká ☺",1,0.9819,46752,0,
Neutral,"Dobrý deň, Lenka. V PEPCO máme množstvo užitočných vecí, no so silikónovými hubkami sme sa zatiaľ nestretli. Tím PEPCO",0,0.5053,46768,1,
Neutral,"Dobrý deň, Lucia. Je nám veľmi ľúto, že ste na predajni nenašli tovar z našej aktuálnej ponuky. Distribúcia tovaru je riadená centrálne z Poľska a preto sa môže stať, že niektorý druh tovaru na predajni chýba. Intenzívne pracujeme na zlepšení a veríme, že sa nám podarí podobné situácie úplne eliminovať. Tím PEPCO",0,0.1444,46752,1,
Unavailability of products,V Humennom pepco nič čo máte na nete,0,0.3019,46781,0,
Neutral,Nahodou silikonove hubky na umyvanie riadu? 😁,0,0.3003,46768,0,
Offer of products,"Ja by som zas bola rada keby veľkosť bola taká aká má byť, tj. aby napr 92ky aj sedeli na 92ku... Niektoré sedia iné vôbec.. Už sa mi stalo pár krát že som to malej vôbec neobliekla, vyhodené peniaze 😕 aj teraz bodyčka 92 a sedia určite na 86,keď nie aj menej... Inak som s tovarom spokojná, rada u vás nakupujem ale toto mi vadí 😉",9,0.3495,46781,0,
Neutral,"Dobrý deň, Alena :) Áno, je to 100% bavlna ☺️ Prajeme pekný deň. Tím PEPCO",1,0.9848,46781,1,
Unavailability of products,"Dobrý deň, Peťušik Noemi Lienocka Miklošková. Je nám veľmi ľúto, že ste na predajni nenašli tovar z nášho letáku. Distribúcia tovaru je riadená centrálne z Poľska a preto sa môže stať, že niektorý druh tovaru na predajni chýba. Intenzívne pracujeme na zlepšení a veríme, že sa nám podarí podobné situácie úplne eliminovať. Ďakujeme za porozumenie a prajeme pekný deň. Tím PEPCO",0,0.4808,46781,1,
Offer of products,Nič na výber 98cm...vsetko malé...,0,0.3573,46752,0,
Unavailability of products,Tie podusky este niekde mate? Ani v HC ani v TT dakujem,0,0.5574,46993,0,
Product,Este ju mate na predaj batoh,0,0.4413,48736,0,
